Manufacturer,MFR Part #,Product Description, Retail / MSRP , Dealer Actual Cost ,Dealer's Discount (% from list),Proposed GSA Price (w/o IFF fee),GSA Discount % from List,Proposed GSA Price (with IFF of .75%),Country of Origin,Warranty
ORTRONICS,P1SA4ZRGDZZ001M,"PIGTAIL,6FBR,S-LC(PC),1M", $185.64 , $92.82 ,50%, $113.20 ,39%, $114.05 ,USA,1 Year
ORTRONICS,P1SA4ZRGDZZ002M,"PIGTAIL,6FBR,S-LC(PC),2M", $196.56 , $98.28 ,50%, $119.85 ,39%, $120.76 ,USA,1 Year
ORTRONICS,P1SA4ZRGEZZ001M,"PIGTAIL,6FBR,S-LC(PC),1M", $185.64 , $92.82 ,50%, $113.20 ,39%, $114.05 ,USA,1 Year
ORTRONICS,P1SA4ZRGEZZ002M,"PIGTAIL,6FBR,S-LC(PC),2M", $196.56 , $98.28 ,50%, $119.85 ,39%, $120.76 ,USA,1 Year
ORTRONICS,P1SA4ZRGFZZ001M,"PIGTAIL,6FBR,S-LC(PC),1M", $185.64 , $92.82 ,50%, $113.20 ,39%, $114.05 ,USA,1 Year
ORTRONICS,P1SA4ZRGFZZ002M,"PIGTAIL,6FBR,S-LC(PC),2M", $196.56 , $98.28 ,50%, $119.85 ,39%, $120.76 ,USA,1 Year
ORTRONICS,P1SA4ZRGGZZ001M,"PIGTAIL,6FBR,S-LC(PC),1M", $185.64 , $92.82 ,50%, $113.20 ,39%, $114.05 ,USA,1 Year
ORTRONICS,P1SA4ZRGGZZ002M,"PIGTAIL,6FBR,S-LC(PC),2M", $196.56 , $98.28 ,50%, $119.85 ,39%, $120.76 ,USA,1 Year
ORTRONICS,P1SA4ZRGHZZ001M,"PIGTAIL,6FBR,S-LC(PC),1M", $185.64 , $92.82 ,50%, $113.20 ,39%, $114.05 ,USA,1 Year
ORTRONICS,P1SA4ZRGHZZ002M,"PIGTAIL,6FBR,S-LC(PC),2M", $196.56 , $98.28 ,50%, $119.85 ,39%, $120.76 ,USA,1 Year
ORTRONICS,P1SA4ZRGIZZ001M,"PIGTAIL,6FBR,S-LC(PC),1M", $185.64 , $92.82 ,50%, $113.20 ,39%, $114.05 ,USA,1 Year
ORTRONICS,P1SA4ZRGIZZ002M,"PIGTAIL,6FBR,S-LC(PC),2M", $196.56 , $98.28 ,50%, $119.85 ,39%, $120.76 ,USA,1 Year
ORTRONICS,P1SA4ZRGJZZ001M,"PIGTAIL,6FBR,S-LC(PC),1M", $185.64 , $92.82 ,50%, $113.20 ,39%, $114.05 ,USA,1 Year
ORTRONICS,P1SA4ZRGJZZ002M,"PIGTAIL,6FBR,S-LC(PC),2M", $196.56 , $98.28 ,50%, $119.85 ,39%, $120.76 ,USA,1 Year
ORTRONICS,P1SA4ZRGKZZ001M,"PIGTAIL,6FBR,S-LC(PC),1M", $185.64 , $92.82 ,50%, $113.20 ,39%, $114.05 ,USA,1 Year
ORTRONICS,P1SA4ZRGKZZ002M,"PIGTAIL,6FBR,S-LC(PC),2M", $196.56 , $98.28 ,50%, $119.85 ,39%, $120.76 ,USA,1 Year
ORTRONICS,P1SA4ZRGLZZ001M,"PIGTAIL,6FBR,S-LC(PC),1M", $185.64 , $92.82 ,50%, $113.20 ,39%, $114.05 ,USA,1 Year
ORTRONICS,P1SA4ZRGLZZ002M,"PIGTAIL,6FBR,S-LC(PC),2M", $196.56 , $98.28 ,50%, $119.85 ,39%, $120.76 ,USA,1 Year
ORTRONICS,P1SF4ZRGAZZ001M,"PIGTAIL,6FBR,S-LC(PC),1M", $196.56 , $98.28 ,50%, $119.85 ,39%, $120.76 ,USA,1 Year
ORTRONICS,P1SF4ZRGAZZ002M,"PIGTAIL,6FBR,S-LC(PC),2M", $207.48 , $103.74 ,50%, $126.51 ,39%, $127.47 ,USA,1 Year
ORTRONICS,P1SF4ZRGBZZ001M,"PIGTAIL,6FBR,S-LC(PC),1M", $196.56 , $98.28 ,50%, $119.85 ,39%, $120.76 ,USA,1 Year
ORTRONICS,P1SF4ZRGBZZ002M,"PIGTAIL,6FBR,S-LC(PC),2M", $207.48 , $103.74 ,50%, $126.51 ,39%, $127.47 ,USA,1 Year
ORTRONICS,P1SF4ZRGCZZ001M,"PIGTAIL,6FBR,S-LC(PC),1M", $196.56 , $98.28 ,50%, $119.85 ,39%, $120.76 ,USA,1 Year
ORTRONICS,P1SF4ZRGCZZ002M,"PIGTAIL,6FBR,S-LC(PC),2M", $207.48 , $103.74 ,50%, $126.51 ,39%, $127.47 ,USA,1 Year
ORTRONICS,P1SF4ZRGDZZ001M,"PIGTAIL,6FBR,S-LC(PC),1M", $196.56 , $98.28 ,50%, $119.85 ,39%, $120.76 ,USA,1 Year
ORTRONICS,P1SF4ZRGDZZ002M,"PIGTAIL,6FBR,S-LC(PC),2M", $207.48 , $103.74 ,50%, $126.51 ,39%, $127.47 ,USA,1 Year
ORTRONICS,P1SF4ZRGEZZ001M,"PIGTAIL,6FBR,S-LC(PC),1M", $196.56 , $98.28 ,50%, $119.85 ,39%, $120.76 ,USA,1 Year
ORTRONICS,P1SF4ZRGEZZ002M,"PIGTAIL,6FBR,S-LC(PC),2M", $207.48 , $103.74 ,50%, $126.51 ,39%, $127.47 ,USA,1 Year
ORTRONICS,P1SF4ZRGFZZ001M,"PIGTAIL,6FBR,S-LC(PC),1M", $196.56 , $98.28 ,50%, $119.85 ,39%, $120.76 ,USA,1 Year
ORTRONICS,P1SF4ZRGFZZ002M,"PIGTAIL,6FBR,S-LC(PC),2M", $207.48 , $103.74 ,50%, $126.51 ,39%, $127.47 ,USA,1 Year
ORTRONICS,P1SF4ZRGGZZ001M,"PIGTAIL,6FBR,S-LC(PC),1M", $196.56 , $98.28 ,50%, $119.85 ,39%, $120.76 ,USA,1 Year
ORTRONICS,P1SF4ZRGGZZ002M,"PIGTAIL,6FBR,S-LC(PC),2M", $207.48 , $103.74 ,50%, $126.51 ,39%, $127.47 ,USA,1 Year
ORTRONICS,P1SF4ZRGHZZ001M,"PIGTAIL,6FBR,S-LC(PC),1M", $196.56 , $98.28 ,50%, $119.85 ,39%, $120.76 ,USA,1 Year
ORTRONICS,P1SF4ZRGHZZ002M,"PIGTAIL,6FBR,S-LC(PC),2M", $207.48 , $103.74 ,50%, $126.51 ,39%, $127.47 ,USA,1 Year
ORTRONICS,P1SF4ZRGIZZ001M,"PIGTAIL,6FBR,S-LC(PC),1M", $196.56 , $98.28 ,50%, $119.85 ,39%, $120.76 ,USA,1 Year
ORTRONICS,P1SF4ZRGIZZ002M,"PIGTAIL,6FBR,S-LC(PC),2M", $207.48 , $103.74 ,50%, $126.51 ,39%, $127.47 ,USA,1 Year
ORTRONICS,P1SF4ZRGJZZ001M,"PIGTAIL,6FBR,S-LC(PC),1M", $196.56 , $98.28 ,50%, $119.85 ,39%, $120.76 ,USA,1 Year
ORTRONICS,P1SF4ZRGJZZ002M,"PIGTAIL,6FBR,S-LC(PC),2M", $207.48 , $103.74 ,50%, $126.51 ,39%, $127.47 ,USA,1 Year
ORTRONICS,P1SF4ZRGKZZ001M,"PIGTAIL,6FBR,S-LC(PC),1M", $196.56 , $98.28 ,50%, $119.85 ,39%, $120.76 ,USA,1 Year
ORTRONICS,P1SF4ZRGKZZ002M,"PIGTAIL,6FBR,S-LC(PC),2M", $207.48 , $103.74 ,50%, $126.51 ,39%, $127.47 ,USA,1 Year
ORTRONICS,P1SF4ZRGLZZ001M,"PIGTAIL,6FBR,S-LC(PC),1M", $196.56 , $98.28 ,50%, $119.85 ,39%, $120.76 ,USA,1 Year
ORTRONICS,P1SF4ZRGLZZ002M,"PIGTAIL,6FBR,S-LC(PC),2M", $207.48 , $103.74 ,50%, $126.51 ,39%, $127.47 ,USA,1 Year
ORTRONICS,P1TA4ZRGAZZ001M,"PIGTAIL,12FBR,S-LC(PC),1M", $382.20 , $191.10 ,50%, $233.05 ,39%, $234.81 ,USA,1 Year
ORTRONICS,P1TA4ZRGAZZ002M,"PIGTAIL,12FBR,S-LC(PC),2M", $397.48 , $198.74 ,50%, $242.37 ,39%, $244.20 ,USA,1 Year
ORTRONICS,P1TA4ZRGBZZ001M,"PIGTAIL,12FBR,S-LC(PC),1M", $382.20 , $191.10 ,50%, $233.05 ,39%, $234.81 ,USA,1 Year
ORTRONICS,P1TA4ZRGBZZ002M,"PIGTAIL,12FBR,S-LC(PC),2M", $397.48 , $198.74 ,50%, $242.37 ,39%, $244.20 ,USA,1 Year
ORTRONICS,P1TA4ZRGCZZ001M,"PIGTAIL,12FBR,S-LC(PC),1M", $382.20 , $191.10 ,50%, $233.05 ,39%, $234.81 ,USA,1 Year
ORTRONICS,P1TA4ZRGCZZ002M,"PIGTAIL,12FBR,S-LC(PC),2M", $397.48 , $198.74 ,50%, $242.37 ,39%, $244.20 ,USA,1 Year
ORTRONICS,P1TA4ZRGDZZ001M,"PIGTAIL,12FBR,S-LC(PC),1M", $382.20 , $191.10 ,50%, $233.05 ,39%, $234.81 ,USA,1 Year
ORTRONICS,P1TA4ZRGDZZ002M,"PIGTAIL,12FBR,S-LC(PC),2M", $397.48 , $198.74 ,50%, $242.37 ,39%, $244.20 ,USA,1 Year
ORTRONICS,P1TA4ZRGEZZ001M,"PIGTAIL,12FBR,S-LC(PC),1M", $382.20 , $191.10 ,50%, $233.05 ,39%, $234.81 ,USA,1 Year
ORTRONICS,P1TA4ZRGEZZ002M,"PIGTAIL,12FBR,S-LC(PC),2M", $397.48 , $198.74 ,50%, $242.37 ,39%, $244.20 ,USA,1 Year
ORTRONICS,P1TA4ZRGFZZ001M,"PIGTAIL,12FBR,S-LC(PC),1M", $382.20 , $191.10 ,50%, $233.05 ,39%, $234.81 ,USA,1 Year
ORTRONICS,P1TA4ZRGFZZ002M,"PIGTAIL,12FBR,S-LC(PC),2M", $397.48 , $198.74 ,50%, $242.37 ,39%, $244.20 ,USA,1 Year
ORTRONICS,P1TA4ZRGGZZ001M,"PIGTAIL,12FBR,S-LC(PC),1M", $382.20 , $191.10 ,50%, $233.05 ,39%, $234.81 ,USA,1 Year
ORTRONICS,P1TA4ZRGGZZ002M,"PIGTAIL,12FBR,S-LC(PC),2M", $397.48 , $198.74 ,50%, $242.37 ,39%, $244.20 ,USA,1 Year
ORTRONICS,P1TA4ZRGHZZ001M,"PIGTAIL,12FBR,S-LC(PC),1M", $382.20 , $191.10 ,50%, $233.05 ,39%, $234.81 ,USA,1 Year
ORTRONICS,P1TA4ZRGHZZ002M,"PIGTAIL,12FBR,S-LC(PC),2M", $397.48 , $198.74 ,50%, $242.37 ,39%, $244.20 ,USA,1 Year
ORTRONICS,P1TA4ZRGIZZ001M,"PIGTAIL,12FBR,S-LC(PC),1M", $382.20 , $191.10 ,50%, $233.05 ,39%, $234.81 ,USA,1 Year
ORTRONICS,P1TA4ZRGIZZ002M,"PIGTAIL,12FBR,S-LC(PC),2M", $397.48 , $198.74 ,50%, $242.37 ,39%, $244.20 ,USA,1 Year
ORTRONICS,P1TA4ZRGJZZ001M,"PIGTAIL,12FBR,S-LC(PC),1M", $382.20 , $191.10 ,50%, $233.05 ,39%, $234.81 ,USA,1 Year
ORTRONICS,P1TA4ZRGJZZ002M,"PIGTAIL,12FBR,S-LC(PC),2M", $397.48 , $198.74 ,50%, $242.37 ,39%, $244.20 ,USA,1 Year
ORTRONICS,P1TA4ZRGKZZ001M,"PIGTAIL,12FBR,S-LC(PC),1M", $382.20 , $191.10 ,50%, $233.05 ,39%, $234.81 ,USA,1 Year
ORTRONICS,P1TA4ZRGKZZ002M,"PIGTAIL,12FBR,S-LC(PC),2M", $397.48 , $198.74 ,50%, $242.37 ,39%, $244.20 ,USA,1 Year
ORTRONICS,P1TA4ZRGLZZ001M,"PIGTAIL,12FBR,S-LC(PC),1M", $382.20 , $191.10 ,50%, $233.05 ,39%, $234.81 ,USA,1 Year
ORTRONICS,P1TA4ZRGLZZ002M,"PIGTAIL,12FBR,S-LC(PC),2M", $397.48 , $198.74 ,50%, $242.37 ,39%, $244.20 ,USA,1 Year
ORTRONICS,P1TF4ZRGAZZ001M,"PIGTAIL,12FBR,S-LC(PC),1M", $404.04 , $202.02 ,50%, $246.37 ,39%, $248.23 ,USA,1 Year
ORTRONICS,P1TF4ZRGAZZ002M,"PIGTAIL,12FBR,S-LC(PC),2M", $447.72 , $223.86 ,50%, $273.00 ,39%, $275.06 ,USA,1 Year
ORTRONICS,P1TF4ZRGBZZ001M,"PIGTAIL,12FBR,S-LC(PC),1M", $404.04 , $202.02 ,50%, $246.37 ,39%, $248.23 ,USA,1 Year
ORTRONICS,P1TF4ZRGBZZ002M,"PIGTAIL,12FBR,S-LC(PC),2M", $447.72 , $223.86 ,50%, $273.00 ,39%, $275.06 ,USA,1 Year
ORTRONICS,P1TF4ZRGCZZ001M,"PIGTAIL,12FBR,S-LC(PC),1M", $404.04 , $202.02 ,50%, $246.37 ,39%, $248.23 ,USA,1 Year
ORTRONICS,P1TF4ZRGCZZ002M,"PIGTAIL,12FBR,S-LC(PC),2M", $447.72 , $223.86 ,50%, $273.00 ,39%, $275.06 ,USA,1 Year
ORTRONICS,P1TF4ZRGDZZ001M,"PIGTAIL,12FBR,S-LC(PC),1M", $404.04 , $202.02 ,50%, $246.37 ,39%, $248.23 ,USA,1 Year
ORTRONICS,P1TF4ZRGDZZ002M,"PIGTAIL,12FBR,S-LC(PC),2M", $447.72 , $223.86 ,50%, $273.00 ,39%, $275.06 ,USA,1 Year
ORTRONICS,P1TF4ZRGEZZ001M,"PIGTAIL,12FBR,S-LC(PC),1M", $404.04 , $202.02 ,50%, $246.37 ,39%, $248.23 ,USA,1 Year
ORTRONICS,P1TF4ZRGEZZ002M,"PIGTAIL,12FBR,S-LC(PC),2M", $447.72 , $223.86 ,50%, $273.00 ,39%, $275.06 ,USA,1 Year
ORTRONICS,P1TF4ZRGFZZ001M,"PIGTAIL,12FBR,S-LC(PC),1M", $404.04 , $202.02 ,50%, $246.37 ,39%, $248.23 ,USA,1 Year
ORTRONICS,P1TF4ZRGFZZ002M,"PIGTAIL,12FBR,S-LC(PC),2M", $447.72 , $223.86 ,50%, $273.00 ,39%, $275.06 ,USA,1 Year
ORTRONICS,P1TF4ZRGGZZ001M,"PIGTAIL,12FBR,S-LC(PC),1M", $404.04 , $202.02 ,50%, $246.37 ,39%, $248.23 ,USA,1 Year
ORTRONICS,P1TF4ZRGGZZ002M,"PIGTAIL,12FBR,S-LC(PC),2M", $447.72 , $223.86 ,50%, $273.00 ,39%, $275.06 ,USA,1 Year
ORTRONICS,P1TF4ZRGHZZ001M,"PIGTAIL,12FBR,S-LC(PC),1M", $404.04 , $202.02 ,50%, $246.37 ,39%, $248.23 ,USA,1 Year
ORTRONICS,P1TF4ZRGHZZ002M,"PIGTAIL,12FBR,S-LC(PC),2M", $447.72 , $223.86 ,50%, $273.00 ,39%, $275.06 ,USA,1 Year
ORTRONICS,P1TF4ZRGIZZ001M,"PIGTAIL,12FBR,S-LC(PC),1M", $404.04 , $202.02 ,50%, $246.37 ,39%, $248.23 ,USA,1 Year
ORTRONICS,P1TF4ZRGIZZ002M,"PIGTAIL,12FBR,S-LC(PC),2M", $447.72 , $223.86 ,50%, $273.00 ,39%, $275.06 ,USA,1 Year
ORTRONICS,P1TF4ZRGJZZ001M,"PIGTAIL,12FBR,S-LC(PC),1M", $404.04 , $202.02 ,50%, $246.37 ,39%, $248.23 ,USA,1 Year
ORTRONICS,P1TF4ZRGJZZ002M,"PIGTAIL,12FBR,S-LC(PC),2M", $447.72 , $223.86 ,50%, $273.00 ,39%, $275.06 ,USA,1 Year
ORTRONICS,P1TF4ZRGKZZ001M,"PIGTAIL,12FBR,S-LC(PC),1M", $404.04 , $202.02 ,50%, $246.37 ,39%, $248.23 ,USA,1 Year
ORTRONICS,P1TF4ZRGKZZ002M,"PIGTAIL,12FBR,S-LC(PC),2M", $447.72 , $223.86 ,50%, $273.00 ,39%, $275.06 ,USA,1 Year
ORTRONICS,P1TF4ZRGLZZ001M,"PIGTAIL,12FBR,S-LC(PC),1M", $404.04 , $202.02 ,50%, $246.37 ,39%, $248.23 ,USA,1 Year
ORTRONICS,P1TF4ZRGLZZ002M,"PIGTAIL,12FBR,S-LC(PC),2M", $447.72 , $223.86 ,50%, $273.00 ,39%, $275.06 ,USA,1 Year
ORTRONICS,P3DF2LRAAAA001M,"JMPR,DX,S-LC(PC)/S-LC(PC),1M", $80.36 , $40.18 ,50%, $49.00 ,39%, $49.37 ,USA,1 Year
ORTRONICS,P3DF2LRAAAA002M,"JMPR,DX,S-LC(PC)/S-LC(PC),2M", $145.44 , $72.72 ,50%, $88.68 ,39%, $89.35 ,USA,1 Year
ORTRONICS,P3DF2LRAAAA003M,"JMPR,DX,S-LC(PC)/S-LC(PC),3M", $152.44 , $76.22 ,50%, $92.95 ,39%, $93.65 ,USA,1 Year
ORTRONICS,P3DF2LRAAFZ001M,"JMPR,DX,S-LC(PC)/SC(PC),1M", $98.28 , $49.14 ,50%, $59.93 ,39%, $60.38 ,USA,1 Year
ORTRONICS,P3DF2LRAAFZ002M,"JMPR,DX,S-LC(PC)/SC(PC),2M", $105.04 , $52.52 ,50%, $64.05 ,39%, $64.53 ,USA,1 Year
ORTRONICS,P3DF2LRAAFZ003M,"JMPR,DX,S-LC(PC)/SC(PC),3M", $112.04 , $56.02 ,50%, $68.32 ,39%, $68.83 ,USA,1 Year
ORTRONICS,P3DF2LRAAGZ001M,"JMPR,DX,S-LC(PC)/LC(PC),1M", $116.64 , $58.32 ,50%, $71.12 ,39%, $71.66 ,USA,1 Year
ORTRONICS,P3DF2LRAAGZ002M,"JMPR,DX,S-LC(PC)/LC(PC),2M", $87.80 , $43.90 ,50%, $53.54 ,39%, $53.94 ,USA,1 Year
ORTRONICS,P3DF2LRAAGZ003M,"JMPR,DX,S-LC(PC)/LC(PC),3M", $93.26 , $46.63 ,50%, $56.87 ,39%, $57.30 ,USA,1 Year
ORTRONICS,P3DF2LRABAB001M,"JMPR,DX,S-LC(PC)/S-LC(PC),1M", $138.68 , $69.34 ,50%, $84.56 ,39%, $85.20 ,USA,1 Year
ORTRONICS,P3DF2LRABAB002M,"JMPR,DX,S-LC(PC)/S-LC(PC),2M", $145.44 , $72.72 ,50%, $88.68 ,39%, $89.35 ,USA,1 Year
ORTRONICS,P3DF2LRABAB003M,"JMPR,DX,S-LC(PC)/S-LC(PC),3M", $152.44 , $76.22 ,50%, $92.95 ,39%, $93.65 ,USA,1 Year
ORTRONICS,P3DF2LRABFZ001M,"JMPR,DX,S-LC(PC)/SC(PC),1M", $98.28 , $49.14 ,50%, $59.93 ,39%, $60.38 ,USA,1 Year
ORTRONICS,P3DF2LRABFZ002M,"JMPR,DX,S-LC(PC)/SC(PC),2M", $105.04 , $52.52 ,50%, $64.05 ,39%, $64.53 ,USA,1 Year
ORTRONICS,P3DF2LRABFZ003M,"JMPR,DX,S-LC(PC)/SC(PC),3M", $112.04 , $56.02 ,50%, $68.32 ,39%, $68.83 ,USA,1 Year
ORTRONICS,P3DF2LRABGZ001M,"JMPR,DX,S-LC(PC)/LC(PC),1M", $116.64 , $58.32 ,50%, $71.12 ,39%, $71.66 ,USA,1 Year
ORTRONICS,P3DF2LRABGZ002M,"JMPR,DX,S-LC(PC)/LC(PC),2M", $87.80 , $43.90 ,50%, $53.54 ,39%, $53.94 ,USA,1 Year
ORTRONICS,P3DF2LRABGZ003M,"JMPR,DX,S-LC(PC)/LC(PC),3M", $93.26 , $46.63 ,50%, $56.87 ,39%, $57.30 ,USA,1 Year
ORTRONICS,P3DF2LRACAC001M,"JMPR,DX,S-LC(PC)/S-LC(PC),1M", $138.68 , $69.34 ,50%, $84.56 ,39%, $85.20 ,USA,1 Year
ORTRONICS,P3DF2LRACAC002M,"JMPR,DX,S-LC(PC)/S-LC(PC),2M", $145.44 , $72.72 ,50%, $88.68 ,39%, $89.35 ,USA,1 Year
ORTRONICS,P3DF2LRACAC003M,"JMPR,DX,S-LC(PC)/S-LC(PC),3M", $152.44 , $76.22 ,50%, $92.95 ,39%, $93.65 ,USA,1 Year
ORTRONICS,P3DF2LRACFZ001M,"JMPR,DX,S-LC(PC)/SC(PC),1M", $98.28 , $49.14 ,50%, $59.93 ,39%, $60.38 ,USA,1 Year
ORTRONICS,P3DF2LRACFZ002M,"JMPR,DX,S-LC(PC)/SC(PC),2M", $105.04 , $52.52 ,50%, $64.05 ,39%, $64.53 ,USA,1 Year
ORTRONICS,P3DF2LRACFZ003M,"JMPR,DX,S-LC(PC)/SC(PC),3M", $112.04 , $56.02 ,50%, $68.32 ,39%, $68.83 ,USA,1 Year
ORTRONICS,P3DF2LRACGZ001M,"JMPR,DX,S-LC(PC)/LC(PC),1M", $116.64 , $58.32 ,50%, $71.12 ,39%, $71.66 ,USA,1 Year
ORTRONICS,P3DF2LRACGZ002M,"JMPR,DX,S-LC(PC)/LC(PC),2M", $87.80 , $43.90 ,50%, $53.54 ,39%, $53.94 ,USA,1 Year
ORTRONICS,P3DF2LRACGZ003M,"JMPR,DX,S-LC(PC)/LC(PC),3M", $93.26 , $46.63 ,50%, $56.87 ,39%, $57.30 ,USA,1 Year
ORTRONICS,P3DF2LRADAD001M,"JMPR,DX,S-LC(PC)/S-LC(PC),1M", $138.68 , $69.34 ,50%, $84.56 ,39%, $85.20 ,USA,1 Year
ORTRONICS,P3DF2LRADAD002M,"JMPR,DX,S-LC(PC)/S-LC(PC),2M", $145.44 , $72.72 ,50%, $88.68 ,39%, $89.35 ,USA,1 Year
ORTRONICS,P3DF2LRADAD003M,"JMPR,DX,S-LC(PC)/S-LC(PC),3M", $152.44 , $76.22 ,50%, $92.95 ,39%, $93.65 ,USA,1 Year
ORTRONICS,P3DF2LRADFZ001M,"JMPR,DX,S-LC(PC)/SC(PC),1M", $98.28 , $49.14 ,50%, $59.93 ,39%, $60.38 ,USA,1 Year
ORTRONICS,P3DF2LRADFZ002M,"JMPR,DX,S-LC(PC)/SC(PC),2M", $105.04 , $52.52 ,50%, $64.05 ,39%, $64.53 ,USA,1 Year
ORTRONICS,P3DF2LRADFZ003M,"JMPR,DX,S-LC(PC)/SC(PC),3M", $112.04 , $56.02 ,50%, $68.32 ,39%, $68.83 ,USA,1 Year
ORTRONICS,P3DF2LRADGZ001M,"JMPR,DX,S-LC(PC)/LC(PC),1M", $116.64 , $58.32 ,50%, $71.12 ,39%, $71.66 ,USA,1 Year
ORTRONICS,P3DF2LRADGZ002M,"JMPR,DX,S-LC(PC)/LC(PC),2M", $87.80 , $43.90 ,50%, $53.54 ,39%, $53.94 ,USA,1 Year
ORTRONICS,P3DF2LRADGZ003M,"JMPR,DX,S-LC(PC)/LC(PC),3M", $93.26 , $46.63 ,50%, $56.87 ,39%, $57.30 ,USA,1 Year
ORTRONICS,P3DF2LRAEAE001M,"JMPR,DX,S-LC(PC)/S-LC(PC),1M", $138.68 , $69.34 ,50%, $84.56 ,39%, $85.20 ,USA,1 Year
ORTRONICS,P3DF2LRAEAE002M,"JMPR,DX,S-LC(PC)/S-LC(PC),2M", $145.44 , $72.72 ,50%, $88.68 ,39%, $89.35 ,USA,1 Year
ORTRONICS,P3DF2LRAEAE003M,"JMPR,DX,S-LC(PC)/S-LC(PC),3M", $152.44 , $76.22 ,50%, $92.95 ,39%, $93.65 ,USA,1 Year
ORTRONICS,P3DF2LRAEFZ001M,"JMPR,DX,S-LC(PC)/SC(PC),1M", $98.28 , $49.14 ,50%, $59.93 ,39%, $60.38 ,USA,1 Year
ORTRONICS,P3DF2LRAEFZ002M,"JMPR,DX,S-LC(PC)/SC(PC),2M", $105.04 , $52.52 ,50%, $64.05 ,39%, $64.53 ,USA,1 Year
ORTRONICS,P3DF2LRAEFZ003M,"JMPR,DX,S-LC(PC)/SC(PC),3M", $112.04 , $56.02 ,50%, $68.32 ,39%, $68.83 ,USA,1 Year
ORTRONICS,P3DF2LRAEGZ001M,"JMPR,DX,S-LC(PC)/LC(PC),1M", $116.64 , $58.32 ,50%, $71.12 ,39%, $71.66 ,USA,1 Year
ORTRONICS,P3DF2LRAEGZ002M,"JMPR,DX,S-LC(PC)/LC(PC),2M", $87.80 , $43.90 ,50%, $53.54 ,39%, $53.94 ,USA,1 Year
ORTRONICS,P3DF2LRAEGZ003M,"JMPR,DX,S-LC(PC)/LC(PC),3M", $93.26 , $46.63 ,50%, $56.87 ,39%, $57.30 ,USA,1 Year
ORTRONICS,P3DF2LRAFAF001M,"JMPR,DX,S-LC(PC)/S-LC(PC),1M", $138.68 , $69.34 ,50%, $84.56 ,39%, $85.20 ,USA,1 Year
ORTRONICS,P3DF2LRAFAF002M,"JMPR,DX,S-LC(PC)/S-LC(PC),2M", $145.44 , $72.72 ,50%, $88.68 ,39%, $89.35 ,USA,1 Year
ORTRONICS,P3DF2LRAFAF003M,"JMPR,DX,S-LC(PC)/S-LC(PC),3M", $152.44 , $76.22 ,50%, $92.95 ,39%, $93.65 ,USA,1 Year
ORTRONICS,P3DF2LRAFFZ001M,"JMPR,DX,S-LC(PC)/SC(PC),1M", $98.28 , $49.14 ,50%, $59.93 ,39%, $60.38 ,USA,1 Year
ORTRONICS,P3DF2LRAFFZ002M,"JMPR,DX,S-LC(PC)/SC(PC),2M", $105.04 , $52.52 ,50%, $64.05 ,39%, $64.53 ,USA,1 Year
ORTRONICS,P3DF2LRAFFZ003M,"JMPR,DX,S-LC(PC)/SC(PC),3M", $112.04 , $56.02 ,50%, $68.32 ,39%, $68.83 ,USA,1 Year
ORTRONICS,P3DF2LRAFGZ001M,"JMPR,DX,S-LC(PC)/LC(PC),1M", $116.64 , $58.32 ,50%, $71.12 ,39%, $71.66 ,USA,1 Year
ORTRONICS,P3DF2LRAFGZ002M,"JMPR,DX,S-LC(PC)/LC(PC),2M", $87.80 , $43.90 ,50%, $53.54 ,39%, $53.94 ,USA,1 Year
ORTRONICS,P3DF2LRAFGZ003M,"JMPR,DX,S-LC(PC)/LC(PC),3M", $93.26 , $46.63 ,50%, $56.87 ,39%, $57.30 ,USA,1 Year
ORTRONICS,P3DF2LRAGAG001M,"JMPR,DX,S-LC(PC)/S-LC(PC),1M", $138.68 , $69.34 ,50%, $84.56 ,39%, $85.20 ,USA,1 Year
ORTRONICS,P3DF2LRAGAG002M,"JMPR,DX,S-LC(PC)/S-LC(PC),2M", $145.44 , $72.72 ,50%, $88.68 ,39%, $89.35 ,USA,1 Year
ORTRONICS,P3DF2LRAGAG003M,"JMPR,DX,S-LC(PC)/S-LC(PC),3M", $152.44 , $76.22 ,50%, $92.95 ,39%, $93.65 ,USA,1 Year
ORTRONICS,P3DF2LRAGFZ001M,"JMPR,DX,S-LC(PC)/SC(PC),1M", $98.28 , $49.14 ,50%, $59.93 ,39%, $60.38 ,USA,1 Year
ORTRONICS,P3DF2LRAGFZ002M,"JMPR,DX,S-LC(PC)/SC(PC),2M", $105.04 , $52.52 ,50%, $64.05 ,39%, $64.53 ,USA,1 Year
ORTRONICS,P3DF2LRAGFZ003M,"JMPR,DX,S-LC(PC)/SC(PC),3M", $112.04 , $56.02 ,50%, $68.32 ,39%, $68.83 ,USA,1 Year
ORTRONICS,P3DF2LRAGGZ001M,"JMPR,DX,S-LC(PC)/LC(PC),1M", $116.64 , $58.32 ,50%, $71.12 ,39%, $71.66 ,USA,1 Year
ORTRONICS,P3DF2LRAGGZ002M,"JMPR,DX,S-LC(PC)/LC(PC),2M", $87.80 , $43.90 ,50%, $53.54 ,39%, $53.94 ,USA,1 Year
ORTRONICS,P3DF2LRAGGZ003M,"JMPR,DX,S-LC(PC)/LC(PC),3M", $93.26 , $46.63 ,50%, $56.87 ,39%, $57.30 ,USA,1 Year
